Time (s),End Effector X (mm),End Effector Y (mm),Target X (mm),Target Y (mm),Theta 1,Theta 2,Omega 1,Omega 2
0.000,8.199,51.225,0.000,0.000,-4930.000,-12178.000,8.221,51.093
0.001,8.157,51.462,0.000,0.000,-4930.000,-12184.000,8.185,51.296
0.002,8.116,51.698,0.000,0.000,-4930.000,-12190.000,8.146,51.525
0.003,8.088,51.893,0.000,0.000,-4930.000,-12195.000,8.108,51.755
0.004,8.060,52.130,0.000,0.000,-4930.000,-12201.000,8.078,51.969
0.005,8.018,52.366,0.000,0.000,-4930.000,-12207.000,8.048,52.194
0.006,7.990,52.561,0.000,0.000,-4930.000,-12212.000,8.012,52.422
0.007,7.963,52.770,0.000,0.000,-4930.000,-12217.000,7.981,52.628
0.008,7.935,52.909,0.000,0.000,-4930.000,-12221.000,7.954,52.809
0.009,7.907,53.076,0.000,0.000,-4930.000,-12225.000,7.927,52.966
0.010,7.907,53.146,0.000,0.000,-4930.000,-12227.000,7.907,53.093
0.011,7.879,53.271,0.000,0.000,-4930.000,-12229.000,7.895,53.193
0.012,7.865,53.354,0.000,0.000,-4930.000,-12232.000,7.878,53.289
0.013,7.865,53.424,0.000,0.000,-4930.000,-12234.000,7.864,53.378
0.014,7.851,53.466,0.000,0.000,-4930.000,-12235.000,7.859,53.439
0.015,7.837,53.549,0.000,0.000,-4930.000,-12237.000,7.849,53.493
0.016,7.837,53.591,0.000,0.000,-4930.000,-12238.000,7.838,53.556
0.017,7.823,53.675,0.000,0.000,-4930.000,-12240.000,7.831,53.620
0.018,7.823,53.702,0.072,-2.175,-4930.000,-12241.000,7.825,53.679
0.019,7.809,53.744,0.072,-2.175,-4930.000,-12242.000,7.818,53.721
0.020,7.809,53.744,0.072,-2.175,-4930.000,-12242.000,7.811,53.743
0.021,7.809,53.786,0.072,-2.175,-4930.000,-12243.000,7.808,53.760
0.022,7.796,53.828,0.072,-2.175,-4930.000,-12244.000,7.805,53.793
0.023,7.752,53.867,0.072,-2.175,-4931.000,-12245.000,7.785,53.839
0.024,7.738,53.909,0.072,-2.175,-4931.000,-12246.000,7.751,53.881
0.025,7.680,53.957,0.072,-2.175,-4932.000,-12247.000,7.717,53.923
0.026,7.680,53.957,0.072,-2.175,-4932.000,-12247.000,7.685,53.956
0.027,7.680,53.999,0.072,-2.175,-4932.000,-12248.000,7.674,53.975
0.028,7.623,54.025,0.072,-2.175,-4933.000,-12249.000,7.663,54.001
0.029,7.623,54.025,0.072,-2.175,-4933.000,-12249.000,7.631,54.025
0.030,7.565,54.064,0.072,-2.175,-4934.000,-12250.000,7.599,54.040
0.031,7.565,54.092,0.072,-2.175,-4934.000,-12251.000,7.571,54.067
0.032,7.521,54.090,0.072,-2.175,-4935.000,-12251.000,7.546,54.092
0.033,7.442,54.130,0.072,-2.175,-4936.000,-12252.000,7.502,54.106
0.034,7.442,54.130,0.072,-2.175,-4936.000,-12252.000,7.447,54.125
0.035,7.384,54.170,0.072,-2.175,-4937.000,-12253.000,7.415,54.146
0.036,7.384,54.170,0.072,-2.175,-4937.000,-12253.000,7.390,54.166
0.037,7.327,54.196,0.072,-2.175,-4938.000,-12254.000,7.362,54.182
0.038,7.269,54.257,0.072,-2.175,-4939.000,-12255.000,7.316,54.211
0.039,7.269,54.257,0.072,-2.175,-4939.000,-12255.000,7.270,54.252
0.040,7.225,54.297,0.072,-2.175,-4940.000,-12256.000,7.248,54.277
0.041,7.168,54.295,0.072,-2.175,-4941.000,-12256.000,7.214,54.293
0.042,7.168,54.337,0.072,-2.175,-4941.000,-12257.000,7.171,54.311
0.043,7.088,54.321,0.179,-5.410,-4942.000,-12257.000,7.137,54.328
0.044,7.045,54.361,0.179,-5.410,-4943.000,-12258.000,7.085,54.339
0.045,7.045,54.361,0.179,-5.410,-4943.000,-12258.000,7.042,54.355
0.046,6.987,54.401,0.179,-5.410,-4944.000,-12259.000,7.021,54.376
0.047,6.929,54.399,0.179,-5.410,-4945.000,-12259.000,6.978,54.396
0.048,6.886,54.419,0.179,-5.410,-4946.000,-12259.000,6.918,54.409
0.049,6.828,54.444,0.179,-5.410,-4947.000,-12260.000,6.866,54.424
0.050,6.784,54.429,0.179,-5.410,-4948.000,-12260.000,6.817,54.438
0.051,6.770,54.470,0.179,-5.410,-4948.000,-12261.000,6.779,54.446
0.052,6.705,54.468,0.179,-5.410,-4949.000,-12261.000,6.747,54.463
0.053,6.661,54.466,0.179,-5.410,-4950.000,-12261.000,6.699,54.472
0.054,6.647,54.508,0.179,-5.410,-4950.000,-12262.000,6.655,54.480
0.055,6.604,54.506,0.179,-5.410,-4951.000,-12262.000,6.630,54.502
0.056,6.524,54.504,0.179,-5.410,-4952.000,-12262.000,6.584,54.511
0.057,6.524,54.504,0.179,-5.410,-4952.000,-12262.000,6.529,54.505
0.058,6.502,54.510,0.179,-5.410,-4953.000,-12262.000,6.507,54.505
0.059,6.458,54.508,0.179,-5.410,-4954.000,-12262.000,6.491,54.509
0.060,6.379,54.506,0.179,-5.410,-4955.000,-12262.000,6.440,54.509
0.061,6.379,54.506,0.179,-5.410,-4955.000,-12262.000,6.383,54.507
0.062,6.335,54.504,0.179,-5.410,-4956.000,-12262.000,6.356,54.505
0.063,6.335,54.504,0.179,-5.410,-4956.000,-12262.000,6.340,54.505
0.064,6.278,54.502,0.179,-5.410,-4957.000,-12262.000,6.315,54.504
0.065,6.278,54.502,0.179,-5.410,-4957.000,-12262.000,6.284,54.503
0.066,6.212,54.500,0.179,-5.410,-4958.000,-12262.000,6.252,54.502
0.067,6.168,54.499,0.179,-5.410,-4959.000,-12262.000,6.206,54.500
0.068,6.168,54.499,0.249,-7.545,-4959.000,-12262.000,6.167,54.499
0.069,6.111,54.497,0.249,-7.545,-4960.000,-12262.000,6.145,54.498
0.070,6.111,54.497,0.249,-7.545,-4960.000,-12262.000,6.118,54.497
0.071,6.067,54.503,0.249,-7.545,-4961.000,-12262.000,6.092,54.498
0.072,6.067,54.503,0.249,-7.545,-4961.000,-12262.000,6.071,54.502
0.073,6.067,54.503,0.286,-8.662,-4961.000,-12262.000,6.063,54.503
0.074,6.023,54.501,0.286,-8.662,-4962.000,-12262.000,6.054,54.502
0.075,6.023,54.501,0.286,-8.662,-4962.000,-12262.000,6.029,54.501
0.076,5.966,54.499,0.286,-8.662,-4963.000,-12262.000,6.001,54.500
0.077,5.966,54.499,0.286,-8.662,-4963.000,-12262.000,5.972,54.499
0.078,5.922,54.497,0.286,-8.662,-4964.000,-12262.000,5.947,54.498
0.079,5.922,54.497,0.286,-8.662,-4964.000,-12262.000,5.926,54.497
0.080,5.843,54.495,0.286,-8.662,-4965.000,-12262.000,5.895,54.496
0.081,5.843,54.495,0.286,-8.662,-4965.000,-12262.000,5.852,54.495
0.082,5.799,54.493,0.286,-8.662,-4966.000,-12262.000,5.821,54.494
0.083,5.799,54.493,0.286,-8.662,-4966.000,-12262.000,5.803,54.493
0.084,5.799,54.493,0.286,-8.662,-4966.000,-12262.000,5.795,54.493
